timestamp,log_type,message
27.32204,Log,Reaction Time = 1.50358
27.33911,Log,Reaction Time = 1.50358
27.35501,Log,Reaction Time = 1.50358
27.37158,Log,Reaction Time = 1.50358
27.38825,Log,Reaction Time = 1.50358
27.40476,Log,Reaction Time = 1.50358
27.42128,Log,Reaction Time = 1.50358
27.43835,Log,Reaction Time = 1.50358
27.45441,Log,Reaction Time = 1.50358
27.47098,Log,Reaction Time = 1.50358
27.48794,Log,Reaction Time = 1.50358
27.50411,Log,Reaction Time = 1.50358
27.52068,Log,Reaction Time = 1.50358
27.53726,Log,Reaction Time = 1.50358
27.55381,Log,Reaction Time = 1.50358
27.57075,Log,Reaction Time = 1.50358
27.5871,Log,Reaction Time = 1.50358
27.60461,Log,Reaction Time = 1.50358
27.62008,Log,Reaction Time = 1.50358
27.63665,Log,Reaction Time = 1.50358
27.65354,Log,Reaction Time = 1.50358
27.67004,Log,Reaction Time = 1.50358
27.68635,Log,Reaction Time = 1.50358
27.70291,Log,Reaction Time = 1.50358
27.71948,Log,Reaction Time = 1.50358
27.73605,Log,Reaction Time = 1.50358
27.7531,Log,Reaction Time = 1.50358
27.76918,Log,Reaction Time = 1.50358
27.786,Log,Reaction Time = 1.50358
27.80231,Log,Reaction Time = 1.50358
27.81924,Log,Reaction Time = 1.50358
27.83545,Log,Reaction Time = 1.50358
27.85227,Log,Reaction Time = 1.50358
27.86881,Log,Reaction Time = 1.50358
27.88561,Log,Reaction Time = 1.50358
27.90171,Log,Reaction Time = 1.50358
27.91852,Log,Reaction Time = 1.50358
27.93484,Log,Reaction Time = 1.50358
27.95154,Log,Reaction Time = 1.50358
27.96831,Log,Reaction Time = 1.50358
27.98533,Log,Reaction Time = 1.50358
28.00144,Log,Reaction Time = 1.50358
28.01768,Log,Reaction Time = 1.50358
28.03465,Log,Reaction Time = 1.50358
28.05081,Log,Reaction Time = 1.50358
28.06738,Log,Reaction Time = 1.50358
28.08394,Log,Reaction Time = 1.50358
28.10061,Log,Reaction Time = 1.50358
28.11708,Log,Reaction Time = 1.50358
28.13365,Log,Reaction Time = 1.50358
28.15021,Log,Reaction Time = 1.50358
28.16678,Log,Reaction Time = 1.50358
28.1835,Log,Reaction Time = 1.50358
28.20042,Log,Reaction Time = 1.50358
28.21678,Log,Reaction Time = 1.50358
28.23305,Log,Reaction Time = 1.50358
28.25019,Log,Reaction Time = 1.50358
28.26647,Log,Reaction Time = 1.50358
28.28312,Log,Reaction Time = 1.50358
28.30012,Log,Reaction Time = 1.50358
28.316,Log,Reaction Time = 1.50358
28.33245,Log,Reaction Time = 1.50358
28.34901,Log,Reaction Time = 1.50358
28.36588,Log,Reaction Time = 1.50358
28.38239,Log,Reaction Time = 1.50358
28.39871,Log,Reaction Time = 1.50358
28.41571,Log,Reaction Time = 1.50358
28.4319,Log,Reaction Time = 1.50358
28.44865,Log,Reaction Time = 1.50358
28.46498,Log,Reaction Time = 1.50358
28.48239,Log,Reaction Time = 1.50358
28.49811,Log,Reaction Time = 1.50358
28.51476,Log,Reaction Time = 1.50358
28.53193,Log,Reaction Time = 1.50358
28.54781,Log,Reaction Time = 1.50358
28.56527,Log,Reaction Time = 1.50358
28.58096,Log,Reaction Time = 1.50358
28.59751,Log,Reaction Time = 1.50358
28.61408,Log,Reaction Time = 1.50358
28.63065,Log,Reaction Time = 1.50358
28.64721,Log,Reaction Time = 1.50358
28.6646,Log,Reaction Time = 1.50358
28.6805,Log,Reaction Time = 1.50358
28.69747,Log,Reaction Time = 1.50358
28.71348,Log,Reaction Time = 1.50358
28.73004,Log,Reaction Time = 1.50358
28.74661,Log,Reaction Time = 1.50358
28.76318,Log,Reaction Time = 1.50358
28.77975,Log,Reaction Time = 1.50358
28.79701,Log,Reaction Time = 1.50358
28.81288,Log,Reaction Time = 1.50358
28.82994,Log,Reaction Time = 1.50358
28.84602,Log,Reaction Time = 1.50358
28.86258,Log,Reaction Time = 1.50358
28.8793,Log,Reaction Time = 1.50358
28.89649,Log,Reaction Time = 1.50358
28.91228,Log,Reaction Time = 1.50358
28.92884,Log,Reaction Time = 1.50358
28.94612,Log,Reaction Time = 1.50358
28.96229,Log,Reaction Time = 1.50358
28.97854,Log,Reaction Time = 1.50358
28.99511,Log,Reaction Time = 1.50358
29.01168,Log,Reaction Time = 1.50358
29.02826,Log,Reaction Time = 1.50358
29.04481,Log,Reaction Time = 1.50358
29.06138,Log,Reaction Time = 1.50358
29.0792,Log,Reaction Time = 1.50358
29.0951,Log,Reaction Time = 1.50358
29.11117,Log,Reaction Time = 1.50358
29.12807,Log,Reaction Time = 1.50358
29.14526,Log,Reaction Time = 1.50358
29.16078,Log,Reaction Time = 1.50358
29.17735,Log,Reaction Time = 1.50358
29.19471,Log,Reaction Time = 1.50358
29.21048,Log,Reaction Time = 1.50358
29.22705,Log,Reaction Time = 1.50358
29.2441,Log,Reaction Time = 1.50358
29.2603,Log,Reaction Time = 1.50358
29.27675,Log,Reaction Time = 1.50358
29.29332,Log,Reaction Time = 1.50358
29.31037,Log,Reaction Time = 1.50358
29.32645,Log,Reaction Time = 1.50358
29.34301,Log,Reaction Time = 1.50358
29.35978,Log,Reaction Time = 1.50358
29.37839,Log,Reaction Time = 1.50358
29.39496,Log,Reaction Time = 1.50358
29.41153,Log,Reaction Time = 1.50358
29.42851,Log,Reaction Time = 1.50358
29.44487,Log,Reaction Time = 1.50358
29.46123,Log,Reaction Time = 1.50358
29.47779,Log,Reaction Time = 1.50358
29.49436,Log,Reaction Time = 1.50358
29.51116,Log,Reaction Time = 1.50358
29.52775,Log,Reaction Time = 1.50358
29.54409,Log,Reaction Time = 1.50358
29.56063,Log,Reaction Time = 1.50358
29.5773,Log,Reaction Time = 1.50358
29.59421,Log,Reaction Time = 1.50358
29.61118,Log,Reaction Time = 1.50358
29.62721,Log,Reaction Time = 1.50358
29.64347,Log,Reaction Time = 1.50358
29.66003,Log,Reaction Time = 1.50358
29.67659,Log,Reaction Time = 1.50358
29.69316,Log,Reaction Time = 1.50358
29.70973,Log,Reaction Time = 1.50358
29.72629,Log,Reaction Time = 1.50358
29.74362,Log,Reaction Time = 1.50358
29.75943,Log,Reaction Time = 1.50358
29.77646,Log,Reaction Time = 1.50358
29.79256,Log,Reaction Time = 1.50358
29.80968,Log,Reaction Time = 1.50358
29.82643,Log,Reaction Time = 1.50358
29.84271,Log,Reaction Time = 1.50358
29.85957,Log,Reaction Time = 1.50358
29.87565,Log,Reaction Time = 1.50358
29.89214,Log,Reaction Time = 1.50358
29.90853,Log,Reaction Time = 1.50358
29.92537,Log,Reaction Time = 1.50358
29.94227,Log,Reaction Time = 1.50358
29.95836,Log,Reaction Time = 1.50358
29.97484,Log,Reaction Time = 1.50358
29.99136,Log,Reaction Time = 1.50358
30.00793,Log,Reaction Time = 1.50358
30.02449,Log,Reaction Time = 1.50358
30.04206,Log,Reaction Time = 1.50358
30.05862,Log,Reaction Time = 1.50358
30.07419,Log,Reaction Time = 1.50358
30.09093,Log,Reaction Time = 1.50358
30.10733,Log,Reaction Time = 1.50358
30.1242,Log,Reaction Time = 1.50358
30.14046,Log,Reaction Time = 1.50358
30.15703,Log,Reaction Time = 1.50358
30.17359,Log,Reaction Time = 1.50358
30.19016,Log,Reaction Time = 1.50358
30.20673,Log,Reaction Time = 1.50358
30.2233,Log,Reaction Time = 1.50358
30.23986,Log,Reaction Time = 1.50358
30.2575,Log,Reaction Time = 1.50358
